global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
9182.641746228752	6.681423423360684	44.6414189622328	84320909.43958302	9789.290927635377	19.613546535751084	95830216.86588427	384.69120771007323	6674.499184321497	2.6857353050027086	7.213174128537992	44548939.36150833	6643.68404559862	12157.643952807108	0.936234	38.62944	0.0895504216	0.0539044	-0.10867376869999999	-0.23518011600000002	0.07177176440000001	-0.0091260587	-0.024689397400000004	-0.0089143301	0.0428051615	0.22746482440000002	0.0143223803	-0.2118660317	0.0877180152	0.18498583219999998	-0.0287383752	0.0224510517	-0.0159348337	-0.0836617122	-0.2103295473	0.0214271416	-0.21978468980000002	-0.1457893932	0.08749137900000001	-0.0946573656	0.0204989416	-0.19986316469999998	0.081213761	0.18641233710000002	-0.029910988399999998	0.049859084000000005	0.0954099434	0.046757157599999995	-0.2020728486	-0.0418264487	-0.2037644223	-0.0791903712	-0.1890507511	-0.1501140208	-4.76584e-05	0.008696171599999998	2.2713230905600003e-09	7.562340049664654e-05	0.207764	0.050392999999999966	0.043165879695999984	0.0025394544489999965	0.165889	0.004668000000000006	2.179022400000005e-05	0.027519160320999998	0.00109051	0.00010010399999999996	1.0020810815999991e-08	1.1892120601000002e-06	-0.000145794	0.000245119	6.0083324161e-08	2.1255890436000002e-08	0.0	-0.000170642	0.0	2.9118692164000003e-08
9188.246366256832	5.604620028079808	31.411765659153303	84423871.28703187	9763.80501198015	-25.485915655226563	95331888.3119687	649.5318967853224	6679.338348021983	4.839163700486097	23.41750532010229	44613560.76735703	6648.537945337393	12167.091591971854	0.958437	39.545525	0.058791558570502	0.0339589	-0.0969698356	-0.20918648329999998	0.037993818799999995	0.0407779964	-0.0360331371	-0.1296653185	0.0933528527	-0.06415382509999999	-0.0134559494	-0.169409218	0.0533543261	0.0669448459	-0.2759941839	0.10038368660000001	0.0688720845	0.0085115724	0.1488246567	0.221053859	-0.0129060036	-0.0977106733	-0.267753368	-0.1974674834	-0.0052013569	-0.1668306162	0.058042607300000014	0.0655532815	-0.2486809649	0.1236781637	-0.0687911917	0.0255815658	0.0697018474	0.24724953989999998	-0.035162275800000004	-0.310173897	0.1549903451	-0.1299022939	1.7050200000000002e-10	4.7658570501999995e-05	2.9070932004000006e-20	2.2713393422941045e-09	0.234867	0.027103000000000044	0.05516250768900001	0.0007345726090000023	0.15904299999999996	-0.0068460000000000465	4.686771600000064e-05	0.025294675848999987	0.0007404060000000001	-0.00035010399999999995	1.2257281081599993e-07	5.482010448360001e-07	-0.0	0.000145794	2.1255890436000002e-08	0.0	0.0	0.0	0.0	0.0
9196.236610621994	7.990244365162653	63.84400501501352	84570767.7985443	9817.280304319871	53.47529233972091	96378992.57358688	2859.606890818614	6675.1142968718395	-4.224051150143168	17.842608119025822	44557150.87630283	6645.508248762591	12178.017204770142	0.993158	40.97813	0.08245774999999997	0.0650312	-0.0558104607	-0.089957026	0.036822183	-0.0776038126	0.0634347551	-0.0812916717	-0.11687173140000001	0.1587144801	-0.0853843649	-0.10239968039999996	0.0033283227	0.2169434553	-0.16154180939999999	-0.0593247961	-0.35529409799999995	-0.019859809699999998	-0.1662614207	-0.11045163390000001	-0.0039298643	-0.3218568461	-0.0152790378	-0.0716919183	-0.0760571374	-0.0920654891	0.0054069346	0.21204348899999997	-0.148678554	0.021729009599999998	0.4098250273	-0.0624778671	-0.0686047197	-0.036314456	0.050677387000000004	-0.2084112134	-0.2441722008	-0.0055407283	1.7050200000000002e-10	0.0	2.9070932004000006e-20	0.0	0.298129	0.06326199999999996	0.08888090064099999	0.0040020806439999956	0.16362000000000002	0.004577000000000053	2.094892900000049e-05	0.026771504400000003	0.000448031	-0.00029237500000000015	8.548314062500006e-08	2.00731776961e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9211.538542447144	15.301931825149948	234.14911758153687	84852442.31898926	9791.904853391172	-25.375450928699134	95881400.65786558	643.9135098348179	6679.729222883931	4.6149260120910185	21.297542097074317	44618782.49104956	6649.708502168155	12323.446840538954	0.980379	40.450848	0.05354605000000005	0.0388959	-0.012736248600000001	-0.0756437643	0.0094899924	-0.0343469017	0.07850120769999999	-0.0787483504	0.027683739500000002	-0.1081005114	-0.1105757426	-0.0577889424	0.029752382400000006	-0.2119989406	-0.2573293548	0.3692470921	-0.1874125876	-0.0386471229	0.0673791737	-0.259834397	0.187973052	-0.12746540650000002	-0.2521529346	0.1258003934	-0.10339930039999999	-0.054388415700000005	0.0429357854	-0.2348051773	-0.1929952643	0.4058641448	0.1220971617	0.051444518099999996	0.063284958	-0.1283331777	0.2995522468	-0.2737681051	0.021722876800000002	0.1747359459	1.7050200000000002e-10	0.0	2.9070932004000006e-20	0.0	0.335314	0.03718500000000002	0.112435478596	0.0013827242250000018	0.170822	0.007201999999999986	5.18688039999998e-05	0.029180155684	0.00026485	-0.000183181	3.3555278760999984e-08	7.014552250000001e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9225.750131303694	14.211588856549493	201.96925782760187	85114465.48525012	9794.946252312086	3.041398920913707	95940972.08568256	9.250107396135062	6682.815689185408	3.0864663014772304	9.526274230154533	44660025.53562264	6652.568965804398	12487.826459248647	1.214142	50.09602	0.2596560042903521	0.183182	0.0451337599	0.1217051916	0.06890370330000001	-0.1482228699	-0.0277036846	0.1020614317	-0.3108090263	-0.17126237530000002	-0.1198215253	0.09488241210000001	-0.1731732082	0.004544861	-0.2646848957	-0.36750716850000004	-0.35833085049999996	0.1395703152	0.2034712182	0.0071220605	0.1655258215	-0.09587237	-0.0861900089	-0.1973274575	-0.1203821431	0.08655651060000001	-0.1647915748	-0.0040555888	-0.27005575719999997	-0.25784695280000003	0.3607432031	-0.1913548413	0.3104379821	0.0789013427	0.1570472286	-0.13534349869999998	0.047419187599999996	-0.2314923425	-4.119850000000001e-09	-4.290352e-09	1.6973164022500005e-17	1.8407120283904005e-17	0.172957	-0.162357	0.029914123849	0.026359795449000002	0.185811	0.014988999999999975	0.00022467012099999922	0.03452572772099999	-0.00138135	-0.0016462	2.70997444e-06	1.9081278225e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9249.548530681137	23.798399377443275	566.3638129282924	85554148.02142558	9696.907203092427	-98.03904921965841	94030009.3053858	9611.655171894605	6681.5799414878575	-1.2357476975503232	1.5270723720009252	44643510.51449288	6651.142107134781	12728.700026356564	1.3960070000000002	57.599876	0.18782551119188	0.112657	0.0925626283	0.22094134070000002	0.1712852676	0.9014285309000001	0.0725519424	-0.16414963800000001	-0.2214409293	-0.0262373067	-0.1633096766	0.21539046190000002	-0.0239530974	-0.229862449	0.1845055527	0.3865796052	-0.39308864579999997	-0.3737491514	-0.13992725279999998	0.2840842182	0.1619522189	0.1179454191	0.1548245912	-0.0469630801	-0.153440562	0.20608615460000002	0.023258018199999998	-0.2919002659	0.2481879482	0.40132211	0.4278818252	0.2787853851	-0.0727558437	0.2347475212	-0.0177117142	0.3140187093	0.052597778600000006	-0.1025393316	7.07203e-09	1.1191879999999998e-08	5.0013608320900006e-17	1.252581779344e-16	0.219183	0.04622599999999999	0.048041187488999985	0.0021368430759999986	0.238255	0.05244400000000005	0.002750373136000005	0.056765445025000014	-0.00316446	-0.00178311	3.1794812721000008e-06	1.00138070916e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9269.253675302929	19.705144621791987	388.2927245657377	85919063.69711685	9819.828546994662	122.9213439022351	96429032.6923713	15109.656786731548	6687.107702562846	5.5277610749881205	30.556142502153826	44717409.42567534	6656.097708043934	12825.617010775366	1.312154	54.140053	0.22354003056497	0.162796	0.15352836949999998	0.0753892233	0.0100315555	0.0355617668	0.5906894986	0.1794218704	0.5479967579999999	-0.0352294206	-0.2298892541	-0.0020068243	0.0711428871	-0.0145079209	-0.1240466716	-0.1365342909	-0.0120135832	-0.2712284226	0.3081501198	0.0345183355	-0.0269413537	-0.1767258172	0.2039482527	0.33026886510000003	-0.2262564676	0.0004088211	0.0746738034	-0.0055870168000000005	-0.14554377429999998	-0.1086353958	-0.0120668301	0.2433623387	0.2980548621	0.11966602890000001	-0.0351769241	0.0357434335	-0.30142206899999996	0.3611419789	1.50706e-09	-5.56497e-09	2.2712298436e-18	3.0968891100900004e-17	0.26367	0.04448699999999997	0.06952186889999998	0.001979093168999997	0.212489	-0.025766000000000042	0.000663886756000002	0.045151575121	-9.87195e-05	0.0030657404999999997	9.39876481334025e-06	9.74553968025e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9266.383249606726	-2.8704256962028016	8.239343677421337	85865858.52859211	9799.925811254756	-19.902735739906348	96038545.9060972	396.11888993254547	6678.281057446765	-8.826645116080726	77.90966400523175	44599437.88225228	6647.647821534179	12888.960149280168	1.083742	44.715656	0.14956369156916002	0.0935364	0.1732874459	0.035597484	0.0722203586	-0.0683285666	0.3686413752	0.12112972050000001	-0.0829772609	0.187737084	-0.2113877801	0.21046468420000009	0.1625915907	0.3112119594	0.0885359642	-0.0674134285	-0.0184167099	0.06206169860000001	-0.2582474735	0.1246285177	-0.1209199613	-0.0191764585	-0.045686603799999996	0.34881773520000003	-0.2123789067	0.2162657417	0.1606996414	0.3230614418	0.0758106575	-0.0791500797	0.0711512975	-0.1011256216	-0.2647938097	0.0815806636	-0.12548355	-0.0126837944	0.0158625734	0.3679329218	-1.50621e-08	-1.6569160000000002e-08	2.2686685640999997e-16	2.745370631056001e-16	0.186102	-0.07756799999999997	0.034633954403999995	0.006016794623999996	0.244486	0.031997000000000025	0.0010238080090000017	0.059773404195999996	0.0007012539999999999	0.0007999734999999999	6.399576007022499e-07	4.917571725159998e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9277.87601230856	11.492762701833275	132.08359452065	86078983.29977058	9833.32025553616	33.3944442814045	96694187.24793774	1115.1889088638302	6683.105632353488	4.824574906722773	23.276523030579057	44663900.89319491	6651.7412237815515	13037.469797926355	0.992152	40.93663400000001	0.15867940771793	0.12130800000000005	0.2008878067	0.0023186281	0.0273644683	0.0327380532	0.1742639059	0.20921844109999999	0.045766149699999994	0.1168136403	-0.2177247092	0.035881966	0.28214030739999996	-0.1046970224	0.0099775343	-0.0537663363	0.0599819465	0.19898622359999998	-0.1662602808	-0.0560776858	0.233188128	0.1322026457	0.0298278431	-0.14547638	-0.20184871640000002	0.029606581099999998	0.3007610738	-0.10329016949999999	-0.0119602145	-0.0671245727	-0.056999374400000004	-0.1853366243	-0.1453851715	-0.0162448527	0.2255683196	0.12011451470000001	0.06687062690000001	-0.029982131000000002	-7.34417e-09	7.717930000000001e-09	5.3936832988899996e-17	5.95664434849e-17	0.303203	0.117101	0.09193205920900001	0.013712644201000004	0.215014	-0.029472000000000026	0.0008685987840000017	0.046231020195999985	0.000943382	0.0002421280000000001	5.862596838400005e-08	8.89969597924e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9283.00666545625	5.130653147691191	26.323601721913533	86174212.75090517	9820.590099037543	-12.730156498617363	96443989.8933142	162.05688447928983	6681.408021154703	-1.6976111987842157	2.881883782237583	44641213.14515041	6650.807855017943	13047.962581924123	0.979015	40.394569	0.15582080235651002	0.122701	0.2064573291	0.027138383399999997	0.0529722538	0.0057650065	0.10573099949999999	0.2888146655	-0.2313241104	-0.0809866519	-0.23792524920000002	0.1466117555	0.2450409321	0.0779327306	0.22000833890000002	-0.1844777856	0.1362342642	0.023267143900000002	0.0886104307	-0.001649754	0.1514867218	0.182806673	0.008496947	-0.1722643271	-0.2411252167	0.1380599029	0.2347580192000001	0.0935734389	0.17154463670000006	-0.2544342583	-0.1141900229	0.0168541473	0.0683522159	-0.0373277121	0.122378691	0.1340452393	0.1523401734	-0.17116342399999998	-9.70068e-09	-2.356510000000001e-09	9.41031924624e-17	5.553139380100005e-18	0.183868	-0.119335	0.033807441423999995	0.014240842225	0.242128	0.027114000000000027	0.0007351689960000015	0.05862596838400001	0.0007559459999999999	-0.00018743600000000013	3.513225409600005e-08	5.714543549159998e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9284.00053979727	0.9938743410202732	0.9877862057384824	86192666.02295601	9800.221238081003	-20.36886095653972	96044336.31533396	414.8904966668482	6680.989836244301	-0.4181849104024877	0.1748786192883367	44635625.19199965	6650.185830386904	13156.670234529442	0.9966910000000002	41.123924	0.15644226431892005	0.138035	0.2308584061	-0.0009096887	0.09459300130000001	0.0074473841	0.0893990699	0.1664008917	-0.0170385504	0.1310554879	-0.23563089550000002	0.0897607634	0.3127712539	-0.18635665129999998	0.1351688535	0.0513526874	0.21015434730000002	0.0716613723	-0.0317429001	-0.0386645753	-0.3287066327	-0.1899641486	-0.0643796234	-0.2659660483	-0.2173270019	0.0706398367	0.3323140068	-0.18386324850000002	0.1390012457	-0.0163038327	-0.2215969927	-0.05792634	-0.1027328543	-0.07569755660000001	-0.2425578198	-0.25190091870000003	-0.1140551082	-0.3084195361	4.61824e-09	1.4318920000000003e-08	2.1328140697600002e-17	2.0503146996640003e-16	0.321214	0.137346	0.103178433796	0.018863923716	0.230892	-0.011235999999999996	0.00012624769599999992	0.053311115664000014	0.000913151	0.00015720500000000019	2.4713412025000068e-08	8.338447488010001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9282.555249981702	-1.4452898155686853	2.0888626509865644	86165831.96896286	9814.868179042629	14.64694096162566	96331637.37198356	214.5328795333476	6683.241156703963	2.2513204596616556	5.0684438120911715	44665712.35866172	6652.445296863095	13153.30260671592	0.968305	39.952686	0.08700945605795997	0.06872919999999999	0.22280649870000002	-0.025381338700000002	0.04326697980000002	-0.0167428195	0.10325917609999999	0.2354368654	-0.0348481302	-0.2224460368	-0.2074616257	0.1010465124	0.268620338	0.041787144500000005	-0.0377176978	-0.0267678757	0.1195246034	-0.0554779381	0.2272301675	-0.0775988004	0.0523212645	0.1369743545	0.0248165923	0.0846134902	-0.207878139	0.0967384609	0.26908045129999997	0.052325053200000006	-0.0455156184	-0.0339754813	-0.15385248470000001	0.10651835789999999	0.2083975631	-0.0922202726	0.0437792754	0.1173642528	0.0699537266	0.005792623	1.06762e-08	6.05796e-09	1.1398124644e-16	3.66988793616e-17	0.25396	-0.06725400000000004	0.06449568159999998	0.004523100516000004	0.24106100000000005	0.010169000000000013	0.00010340856100000025	0.058110405721000014	0.00110488	0.00019172899999999983	3.676000944099995e-08	1.2207598143999998e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
