global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
9292.563080140699	3.7197577078313766	13.83659740497094	86351728.59839399	10079.651441434704	1.2226914149032382	101599373.18081672	1.4949742960780823	7374.5449806538245	-7.597798868255267	54383913.67168652	57.726547642461036	7367.912644472685	12664.888319864243	0.8326389999999999	33.124222	0.023302	0.012542	-0.1832454687	0.1493800174	0.0868282038	0.219445887	0.0563560899	-0.011471181799999999	-0.046630698	0.1599453464	0.0459548751	-0.2732955046	0.1356970082	-0.0923718626	0.1187004992	-0.0339673662	-0.0970322839	0.0326237786	0.0588650904	-0.2711445352	0.07682027450000001	-0.1481796677	-0.037683225099999995	0.2741325672	-0.1868493033	0.0890141612	-0.0277162074	-0.1228182807	-0.07850545169999999	-0.060180430199999996	-0.0646958965	0.2284683542000001	-0.055800998899999996	0.0105863	-0.001494200000000001	2.232633640000003e-06	0.00011206974769	0.0223679	-0.0075653	5.723376409e-05	0.00050032295041	0.0495515	0.0077199999999999986	5.959839999999996e-05	0.00245535115225	0.00166768	0.00012012999999999998	1.4431216899999997e-08	2.7811565824e-06	-2.51496e-22	-5.05229e-22	2.5525634244099997e-43	6.3250238016e-44	0.0011598200000000006	-1.0319999999999429e-05	1.3451824324000014e-06	1.0650239999998814e-10	0.0	0.0
9302.378708866905	9.815628726206342	96.34656729072712	86534249.64318031	10090.423870517612	10.772429082908275	101816653.88671164	116.045228346288	7370.9408425523925	-3.604138101432	54330768.90440697	12.989811454193859	7365.031534725998	12723.096366000962	0.83757	33.320381	0.0213572	0.010199	-0.164025701	0.1230539063	0.066688622	0.3351625747	-0.0657768209	0.10682309570000001	0.0207139646	0.1578724284	0.1109948592	-0.2464729909	0.1922113017000001	-0.09192101720000001	0.1414634257	-0.070228012	0.12278625720000001	-0.0121545272	-0.0163127884	-0.0242093768	0.1198251631	-0.1481935647	-0.1053546135	0.2396033513	-0.2139540375	0.0580981593	0.034169467200000005	-0.1577653674	0.13334077560000002	0.0093799949	-0.007021729599999999	0.055928968600000004	-0.1053065925	0.0063208	-0.0042655	1.819449025e-05	3.995251264e-05	0.0197105	-0.002657400000000001	7.061774760000003e-06	0.00038850381025	0.049514	-3.750000000000281e-05	1.4062500000002107e-09	0.002451636196	0.00160849	-5.9189999999999974e-05	3.5034560999999977e-09	2.5872400801e-06	-0.000136076	-0.000136076	1.8516677776e-08	1.8516677776e-08	0.00106715	-9.267000000000063e-05	1.1388091225e-06	8.587728900000121e-09	0.0	0.0
9322.085956661658	19.70724779475313	388.3756156438021	86901286.5833885	10103.307540512296	12.883669994684167	102076823.25817265	165.98895253192518	7378.344094641803	7.403252089410671	54439961.57893557	54.80814149936346	7372.257948772156	12834.809419918225	0.8650759999999998	34.414660999999995	0.05356294000000001	0.0295851	-0.1094655996	0.1136690544	0.0614691194	0.1966829181	-0.0289942042	0.1309026649	0.2901669844	0.0715160411	0.0610151304	-0.21949418829999998	0.201105669	-0.0422380093	0.0735039027	-0.055368561	0.3366545664	-0.20689544129999998	-0.0825054751	-0.1957767775	0.12163766710000001	-0.0647014533	-0.05644414320000001	0.2082580664	-0.20387112300000002	-0.0074178374	0.11343267359999999	-0.0950600325	0.287363735	0.2361387094	0.0451918584	0.20394271260000002	-0.106119525	-0.00073764	-0.00705844	4.98215752336e-05	5.441127696e-07	0.0404225	0.020712	0.000428986944	0.00163397850625	0.052925	0.0034110000000000047	1.1634921000000027e-05	0.002801055625	0.0019972	0.0003887100000000002	1.5109546410000019e-07	3.988807840000001e-06	-0.00012763600000000004	8.439999999999968e-06	7.123359999999944e-11	1.6290948496000008e-08	0.00101667	-5.0480000000000106e-05	1.0336178889e-06	2.54823040000001e-09	0.0	0.0
9346.01049660536	23.92453994370044	572.3836115177178	87347912.20265754	10100.780235625454	-2.527304886842103	102025761.3684018	6.387269991055974	7378.716639087017	0.37254444521386176	54445459.23993961	0.13878936365970404	7372.627308974963	13053.069965472725	1.016172	40.425583	0.10180406	0.049234	-0.0506989309	0.0744051875	0.0613310746	0.1878064003	0.009201632099999999	-0.0049621123	0.38572422	0.044395596100000004	0.0568658732	-0.258856603	0.24772869260000002	-0.0613080549	0.0368706189	0.4135049107	0.2217133623	0.055870223499999996	-0.3237729368	0.38124637759999996	-0.0118507874	-0.036805690499999995	-0.0462021587	0.25258620190000003	-0.26499581769999997	0.0486187726	-0.1585530549	0.1589074198	0.3497283736	0.0583311708	0.33372370949999997	-0.4114639475	-0.019600990800000002	-0.007710299999999998	-0.006972659999999998	4.861798747559997e-05	5.944872608999998e-05	0.0557039	0.015281399999999999	0.00023352118596	0.0031029244752099998	0.0445945	-0.008330499999999998	6.939723024999996e-05	0.0019886694302500003	0.00141768	-0.0005795200000000003	3.358434304000003e-07	2.0098165824e-06	-0.000312076	-0.00018444	3.4018113599999984e-08	9.739142977599999e-08	0.0016771000000000002	0.0006604300000000003	2.8126644100000005e-06	4.361677849000003e-07	0.0	0.0
9399.786675721072	53.7761791157136	2891.877440285312	88355989.5490634	10158.9781811903	58.197945564845206	103204837.68590055	3387.0008679686866	7410.508169098543	31.791530011525534	54915631.32427623	1010.7013804737288	7404.716943203905	13100.321523691673	1.347669	53.613289	0.17951675000000006	0.0929935	-0.0583904091	-0.2719253349	-0.0013136937	-0.0720526605	-0.3510034225	0.36381544590000003	0.2994755784	-0.0171533122	0.1854278602	0.24056944660000001	0.3197754432	-0.121451195	-0.2466614186	0.0381139948	-0.0181396635	-0.3768340899	0.17033131420000006	-0.049892697	-0.5848938581	0.028718553100000002	-0.19799076850000005	-0.2455978635	-0.2894133544	0.061294802599999997	0.1717918395	0.2567614534	-0.0763300278	0.3414145656	-0.17859459170000005	0.0444337201	0.581016429	-0.0146813	-0.006971000000000002	4.859484100000002e-05	0.00021554056969000002	-0.018427	-0.0741309	0.00549539033481	0.00033955432900000014	0.07743799999999999	0.03284349999999999	0.0010786954922499994	0.0059966438439999995	0.00219548	0.0007778000000000001	6.049728400000002e-07	4.8201324304e-06	-0.000474703	-0.00016262700000000004	2.644754112900001e-08	2.2534293820900003e-07	0.0013061	-0.00037100000000000013	1.70589721e-06	1.3764100000000017e-07	0.0	0.0
9414.634077241084	14.847401520011774	220.44533189644787	88635334.80834907	10113.156887950574	-45.82129323972549	102275942.24030212	2099.590914160913	7415.107507418998	4.59933832045499	54983819.34658158	21.153912986005732	7409.1412546883585	13245.508488479785	1.201217	47.787075	0.10180518	0.06024690000000001	0.072597755	-0.16464746660000001	0.058668934699999994	-0.20642661850000002	-0.1115876153	0.4372147584	0.08506930480000001	-0.0847484641	0.1172965009	0.2794869691	0.277905352	-0.08488752039999999	-0.3449103629	0.08783764390000001	0.0670249561	0.2353432926	0.3038842787	0.0388807265	0.3140330212	0.0988298457	-0.13145760550000002	-0.3026671219	-0.2367793133	0.0320992586	0.17681521100000006	0.3249483068	0.0982788803	-0.2440261455	-0.2922613648	-0.09664738880000001	-0.320221348	-0.00634087	0.00834043	6.95627725849e-05	4.020663235690001e-05	0.0353432	0.0537702	0.002891234408040001	0.0012491417862399998	0.0786725	0.0012345000000000136	1.5239902500000332e-06	0.006189362256250001	0.00267177	0.00047628999999999993	2.268521640999999e-07	7.1383549329e-06	-0.000292342	0.000182361	3.325553432100002e-08	8.546384496400001e-08	0.00141665	0.00011055000000000004	2.0068972225e-06	1.2221302500000011e-08	0.0	0.0
9445.408445665029	30.77436842394491	947.0617518926973	89215740.70544025	10098.140916822444	-15.015971128130332	101972449.97600362	225.4793889208437	7421.741590760409	6.634083341411498	55082248.24002285	44.01106178079353	7415.620387581488	13804.014608958929	1.277714	50.830292	0.37021158	0.285673	0.2772537415	0.1081003458	0.054863414900000004	-0.2241830353	0.353621842	0.3216140084	-0.045571194100000004	-0.18775234780000002	-0.2116805332	0.1597735732	0.35712366009999996	0.2969919076	-0.1056627534	-0.101700075	-0.0005201943	0.200763725	-0.022076425499999996	-0.2070610353	0.2894248082	0.18754098870000002	0.2059770444	-0.1915548157	-0.2735343886	-0.35190810770000003	0.1450969795	0.031530016	0.0206924088	-0.1904203189	0.0230667435	0.205201782	-0.3101462491	-0.012154	-0.00581313	3.37924803969e-05	0.000147719716	0.316737	0.2813938	0.07918247067843999	0.100322327169	0.0426687	-0.03600380000000001	0.0012962736144400007	0.00182061795969	0.00248328	-0.00018848999999999992	3.552848009999997e-08	6.1666795584e-06	-0.000487019	-0.000194677	3.7899134329e-08	2.3718750636100002e-07	0.0008597999999999998	-0.0005568500000000002	7.392560399999995e-07	3.1008192250000023e-07	0.0	0.0
9410.00334282264	-35.40510284238918	1253.5213072801535	88548162.91193326	10079.383640317552	-18.757276504891703	101593974.5687011	351.83542188096243	7398.210516128497	-23.531074631911906	54733518.84095428	553.7114733326081	7392.02422391499	14011.97010468722	1.071608	42.630943	0.15540524999999994	0.128129	0.3284025395	0.2152012403	0.08596308050000001	-0.2458778673	0.5977683212	0.0576186775	-0.0871794773	-0.2067114002	-0.3271008394	-0.1565187192	0.18444410149999999	0.4708450775	0.11161475800000001	-0.2522160072	0.007907193	-0.13240417	0.2852790654	0.3572517918	-0.1192302825	0.1943237934	0.3278026223	0.12629355890000002	-0.1040160355	-0.5292823367	0.0849428106	-0.21130131870000002	-0.0747299905	0.0514592519	-0.2631700839	-0.2842876253	0.1771913388	-0.014697	-0.002543	6.4668489999999995e-06	0.000216001809	0.443775	0.12703799999999998	0.016138653443999996	0.196936250625	0.027872900000000003	-0.014795799999999994	0.00021891569763999983	0.0007768985544100003	0.00265308	0.0001697999999999999	2.883203999999997e-08	7.0388334864e-06	-0.000509185	-2.2166000000000008e-05	4.913315560000001e-10	2.59269364225e-07	0.000831197	-2.8602999999999767e-05	6.908884528090001e-07	8.181316089999867e-10	0.0	0.0
9365.760042486607	-44.243300336032924	1957.4696246244105	87717461.17343873	10083.372231288728	3.988590971175654	101674395.55472462	15.908857935343947	7389.3792658001785	-8.831250328318673	54602925.93383759	77.99098236142869	7382.841487723853	13605.83820440048	1.4033810000000002	55.829628	0.2498215	0.210745	0.1816060232	0.041446485400000004	0.1046891826	-0.2010051825	0.31101220820000003	0.0052708786	0.2640079271	-0.213383027	-0.06898057889999999	-0.2123241925	-0.031359818399999996	0.24153826350000002	-0.2497496217	0.08789285570000001	-0.29009553239999997	-0.1098467184	-0.3173541095	-0.2790762167	-0.1411909717	0.20988862030000002	0.0726461588	0.20968245559999998	0.025795135	-0.23651325969999998	-0.0676993733	0.2683463773	-0.3303127691	0.12240838710000004	0.3126676072	0.2686077317	0.09186984769999999	-0.0162031	-0.0015061000000000015	2.2683372100000047e-06	0.00026254044961000007	0.234297	-0.20947800000000003	0.043881032484	0.05489508420899999	0.040751800000000005	0.012878900000000002	0.00016586606521000005	0.0016607092032400006	0.00249615	-0.00015693	2.46270249e-08	6.2307648225e-06	-0.0004970080000000001	1.2176999999999934e-05	1.482793289999984e-10	2.470169520640001e-07	0.00118126	0.000350063	1.3953751876e-06	1.2254410396899994e-07	0.0	0.0
9369.453242895948	3.693200409341443	13.639729263559804	87786654.0708134	10156.521194288613	73.14896299988504	103154922.7700338	5350.770787958551	7391.323197459278	1.9439316590996896	54631658.60929965	3.778870295250072	7386.091513893479	13141.548825945762	1.676171	66.681831	0.396789385	0.309613	-0.0377621089	-0.4534862957	0.013545076599999999	-0.2713753123	-0.3303608604	0.0830133198	-0.3218138027	-0.1196698981	0.3750026333	0.1492050359	-0.0082668149	-0.1533193748	-0.17016338399999995	-0.250412614	-0.2295674157	0.1094345399	-0.3100189529	0.4927145375	0.10610158800000001	0.12296559480000001	-0.3782697418	-0.14389212269999999	0.027333537999999998	0.135839777	0.2398374044	-0.0050073651	-0.30983232510000003	-0.10751560119999999	0.3168512527	-0.43109322619999996	-0.0959062838	-0.00200301	0.014200090000000004	0.00020164255600810005	4.0120490600999986e-06	-0.0710179	-0.30531489999999994	0.09321718816200997	0.00504354212041	0.0540615	0.013309699999999994	0.00017714811408999984	0.00292264578225	0.00327287	0.0007767200000000003	6.032939584000004e-07	1.0711678036900004e-05	-8.484409999999997e-05	0.00041216390000000015	1.6987908046321009e-07	7.198521304809995e-09	0.00109085	-9.040999999999997e-05	1.1899537225e-06	8.173968099999994e-09	0.0	1.0
